cleaned_product_name,adg_code,brand,industry
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE85Q60DAUXRU 85 ԴՅՈՒՅՄ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ S/N 09EF3K1X300033N_x000D_ 09EF3K1X300046N_x000D_ 09EF3K1X300048X_x000D_ 09EF3K1X300058T_x000D_ 09EF3K1X300059N_x000D_ 09EF3K1X300060M_x000D_ 09EF3K1X300061A_x000D_ 09EF3K1X300062J_x000D_ 09EF3K1X300063Y_x000D_ 09EF3K1X300064H_x000D_ 09EF3K1X300065Z_x000D_ 09EF3K1X300066R_x000D_ 09EF3K1X300067K_x000D_ 09EF3K1X300068F_x000D_ 09EF3K1X300069B_x000D_ 09EF3K1X300070D_x000D_ 09EF3K1X300071W_x000D_ 09EF3K1X300073M,8528,Samsung,Electronics
ՄՈՆԻՏՈՐՆԵՐ ԳՈՒՆԱՎՈՐ ՊԱՏԿԵՐՈՎ՝ՄՇԱԿՎԱԾ ՀԱՄԱԿԱՐԳԻՉՆԵՐԻ ՀԵՏ ՕԳՏԱԳՈՐԾԵԼՈՒ ՀԱՄԱՐ SAMSUNG LF24T450FQIXCI 24ԴՈՒՅՄ 0698HK2XC00001N 0698HK2XC00002Y 0698HK2XC00003L 0698HK2XC00004H 0698HK2XC00005X 0698HK2XC00006Z 0698HK2XC00007V 0698HK2XC00008R 0698HK2XC00009D 0698HK2XC00010E 0698HK2XC00011A 0698HK2XC00012T_x000D_ 0698HK2XC00013J_x000D_ 0698HK2XC00014N_x000D_ 0698HK2XC00015Y_x000D_ 0698HK2XC00016L_x000D_ 0698HK2XC00017H_x000D_ 0698HK2XC00018X_x000D_ 0698HK2XC00019Z_x000D_ 0698HK2XC00020P_x000D_ 0698HK2XC00021B_x000D_ 0698HK2XC00022M_x000D_ 0698HK2XC00023E_x000D_ 0698HK2XC00024A_x000D_ 0698HK2XC00025T_x000D_ 0698HK2XC00026J_x000D_ 0698HK2XC00027N_x000D_ 0698HK2XC00028Y_x000D_ 0698HK2XC00029L_x000D_ 0698HK2XC00030K_x000D_ 0698HK2XC00031W_x000D_ 0698HK2XC00032F_x000D_ 0698HK2XC00033P_x000D_ 0698HK2XC00034B_x000D_ 0698HK2XC00035M_x000D_ 0698HK2XC00036E_x000D_ 0698HK2XC00037A_x000D_ 0698HK2XC00038T_x000D_ 0698HK2XC00039J_x000D_ 0698HK2XC00040V_x000D_ 0698HK2XC00041R_x000D_ 0698HK2XC00042D_x000D_ 0698HK2XC00043K_x000D_ 0698HK2XC00044W_x000D_ 0698HK2XC00045F_x000D_ 0698HK2XC00046P_x000D_ 0698HK2XC00047B_x000D_ 0698HK2XC00048M_x000D_ 0698HK2XC00049E_x000D_ 0698HK2XC00050H_x000D_ 0698HK2XC00051X_x000D_ 0698HK2XC00052Z_x000D_ 0698HK2XC00053V_x000D_ 0698HK2XC00054R_x000D_ 0698HK2XC00055D_x000D_ 0698HK2XC00056K_x000D_ 0698HK2XC00057W_x000D_ 0698HK2XC00058F_x000D_ 0698HK2XC00059P_x000D_ 0698HK2XC00060N_x000D_ 0698HK2XC00061Y_x000D_ 0698HK2XC00062L_x000D_ 0698HK2XC00063H_x000D_ 0698HK2XC00064X_x000D_ 0698HK2XC00065Z,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE65QN900CUXRU 65 ԴՅՈՒՅՄ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ ՍԵՐԻԱԼ ՀԱՄԱՐՆԵՐ 099V3K1X200011B_x000D_ 099V3K1X200013H,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE32T5300AUXCE 32 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ SN 0LQD3NMY100427K_x000D_ 0LQD3NMY100435P 0LQD3NMY100436N_x000D_ 0LQD3NMY100437R 0LQD3NMY100438M_x000D_ 0LQD3NMY100439L 0LQD3NMY100440B_x000D_ 0LQD3NMY100441Y 0LQD3NMY100442D_x000D_ 0LQD3NMY100443E 0LQD3NMY100444H_x000D_ 0LQD3NMY100445W 0LQD3NMY100446T_x000D_ 0LQD3NMY100447Z 0LQD3NMY100448P_x000D_ 0LQD3NMY100449N_x000D_ 0LQD3NMY100450F_x000D_ 0LQD3NMY100451J_x000D_ 0LQD3NMY100452V_x000D_ 0LQD3NMY100453B_x000D_ 0LQD3NMY100454Y_x000D_ 0LQD3NMY100455D_x000D_ 0LQD3NMY100456E_x000D_ 0LQD3NMY100457H_x000D_ 0LQD3NMY100458W_x000D_ 0LQD3NMY100459T_x000D_ 0LQD3NMY100460K_x000D_ 0LQD3NMY100461A_x000D_ 0LQD3NMY100462X_x000D_ 0LQD3NMY100463F_x000D_ 0LQD3NMY100464J_x000D_ 0LQD3NMY100465V_x000D_ 0LQD3NMY100466B_x000D_ 0LQD3NMY100467Y_x000D_ 0LQD3NMY100468D_x000D_ 0LQD3NMY100469E_x000D_ 0LQD3NMY100470R_x000D_ 0LQD3NMY100471M_x000D_ 0LQD3NMY100472L_x000D_ 0LQD3NMY100473K_x000D_ 0LQD3NMY100474A_x000D_ 0LQD3NMY100475X_x000D_ 0LQD3NMY100476F_x000D_ 0LQD3NMY100477J_x000D_ 0LQD3NMY100478V_x000D_ 0LQD3NMY100479B_x000D_ 0LQD3NMY100480Z_x000D_ 0LQD3NMY100481P_x000D_ 0LQD3NMY100482N_x000D_ 0LQD3NMY100483R_x000D_ 0LQD3NMY100484M_x000D_ 0LQD3NMY100485L_x000D_ 0LQD3NMY100486K_x000D_ 0LQD3NMY100487A_x000D_ 0LQD3NMY100488X_x000D_ 0LQD3NMY100489F_x000D_ 0LQD3NMY100490H_x000D_ 0LQD3NMY100491W_x000D_ 0LQD3NMY100492T_x000D_ 0LQD3NMY100493Z,8528,Samsung,Electronics
ՄՈՆԻՏՈՐՆԵՐ ԳՈՒՆԱՎՈՐ ՊԱՏԿԵՐՈՎ՝ՄՇԱԿՎԱԾ ՀԱՄԱԿԱՐԳԻՉՆԵՐԻ ՀԵՏ ՕԳՏԱԳՈՐԾԵԼՈՒ ՀԱՄԱՐ SAMSUNG LS32D804UAIXCI 32 ԴՈՒՅՄ 0UYPHNBXC00001V_x000D_ 0UYPHNBXC00002R_x000D_ 0UYPHNBXC00003D_x000D_ 0UYPHNBXC00004K_x000D_ 0UYPHNBXC00005W_x000D_ 0UYPHNBXC00006F_x000D_ 0UYPHNBXC00007P_x000D_ 0UYPHNBXC00008B_x000D_ 0UYPHNBXC00009M_x000D_ 0UYPHNBXC00010L_x000D_ 0UYPHNBXC00011H_x000D_ 0UYPHNBXC00012X_x000D_ 0UYPHNBXC00013Z_x000D_ 0UYPHNBXC00014V_x000D_ 0UYPHNBXC00015R_x000D_ 0UYPHNBXC00016D_x000D_ 0UYPHNBXC00017K_x000D_ 0UYPHNBXC00018W_x000D_ 0UYPHNBXC00019F_x000D_ 0UYPHNBXC00020J_x000D_ 0UYPHNBXC00021N_x000D_ 0UYPHNBXC00022Y_x000D_ 0UYPHNBXC00023L_x000D_ 0UYPHNBXC00024H_x000D_ 0UYPHNBXC00025X_x000D_ 0UYPHNBXC00026Z_x000D_ 0UYPHNBXC00027V_x000D_ 0UYPHNBXC00028R_x000D_ 0UYPHNBXC00029D_x000D_ 0UYPHNBXC00030E_x000D_ 0UYPHNBXC00031A_x000D_ 0UYPHNBXC00032T_x000D_ 0UYPHNBXC00033J_x000D_ 0UYPHNBXC00034N_x000D_ 0UYPHNBXC00035Y_x000D_ 0UYPHNBXC00036L_x000D_ 0UYPHNBXC00037H_x000D_ 0UYPHNBXC00038X_x000D_ 0UYPHNBXC00039Z_x000D_ 0UYPHNBXC00040P_x000D_ 0UYPHNBXC00041B_x000D_ 0UYPHNBXC00042M_x000D_ 0UYPHNBXC00043E_x000D_ 0UYPHNBXC00044A_x000D_ 0UYPHNBXC00045T_x000D_ 0UYPHNBXC00046J_x000D_ 0UYPHNBXC00047N_x000D_ 0UYPHNBXC00048Y_x000D_ 0UYPHNBXC00049L_x000D_ 0UYPHNBXC00050K_x000D_ 0UYPHNBXC00051W_x000D_ 0UYPHNBXC00052F_x000D_ 0UYPHNBXC00053P_x000D_ 0UYPHNBXC00054B_x000D_ 0UYPHNBXC00055M_x000D_ 0UYPHNBXC00056E_x000D_ 0UYPHNBXC00057A_x000D_ 0UYPHNBXC00058T_x000D_ 0UYPHNBXC00059J_x000D_ 0UYPHNBXC00060V,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE75DU7100UXRU 75 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ 09PH3K6Y100224Z 09PH3K6Y100226N 09PH3K6Y100228M 09PH3K6Y100230B 09PH3K6Y100231Y 09PH3K6Y100232D 09PH3K6Y100233E 09PH3K6Y100234H 09PH3K6Y100235W 09PH3K6Y100237Z 09PH3K6Y100239N 09PH3K6Y100240F,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE65S95DAUXRU 65 ԴՅՈՒՅՄ ՕՐԳԱՆԱԿԱՆ ԼՈՒՍԱԴԻՈԴԱՅԻՆ ԷԿՐԱՆՈՎ՝ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ S/N 09FC3K1Y200115J_x000D_ 09FC3K1Y200116B_x000D_ 09FC3K1Y200117D_x000D_ 09FC3K1Y200118H_x000D_ 09FC3K1Y200119T_x000D_ 09FC3K1Y200120Y_x000D_ 09FC3K1Y200121E_x000D_ 09FC3K1Y200122W_x000D_ 09FC3K1Y200123Z_x000D_ 09FC3K1Y200124N_x000D_ 09FC3K1Y200125M_x000D_ 09FC3K1Y200126K_x000D_ 09FC3K1Y200127X_x000D_ 09FC3K1Y200128J_x000D_ 09FC3K1Y200129B_x000D_ 09FC3K1Y200130A_x000D_ 09FC3K1Y200131F_x000D_ 09FC3K1Y200132V_x000D_ 09FC3K1Y200133Y_x000D_ 09FC3K1Y200134E_x000D_ 09FC3K1Y200135W_x000D_ 09FC3K1Y200136Z_x000D_ 09FC3K1Y200137N_x000D_ 09FC3K1Y200138M_x000D_ 09FC3K1Y200139K_x000D_ 09FC3K1Y200140P_x000D_ 09FC3K1Y200141R_x000D_ 09FC3K1Y200142L_x000D_ 09FC3K1Y200143A_x000D_ 09FC3K1Y200144F_x000D_ 09FC3K1Y200145V_x000D_ 09FC3K1Y200148W_x000D_ 09FC3K1Y200149Z_x000D_ 09FC3K1Y200150D_x000D_ 09FC3K1Y200151H_x000D_ 09FC3K1Y200155L_x000D_ 09FC3K1Y200156A_x000D_ 09FC3K1Y200160X_x000D_ 09FC3K1Y200161J_x000D_ 09FC3K1Y200162B_x000D_ 09FC3K1Y200163D_x000D_ 09FC3K1Y200164H_x000D_ 09FC3K1Y200165T,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE50AU7500UXRU 50 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂԱՅԻՆ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ Serial No _x000D_ 0QW93NHW700001L_x000D_ 0QW93NHW700003Z_x000D_ 0QW93NHW700004A_x000D_ 0QW93NHW700006N_x000D_ 0QW93NHW700007F_x000D_ 0QW93NHW700008H_x000D_ 0QW93NHW700010E_x000D_ 0QW93NHW700011R_x000D_ 0QW93NHW700012J_x000D_ 0QW93NHW700014L_x000D_ 0QW93NHW700015B_x000D_ 0QW93NHW700016Z_x000D_ 0QW93NHW700018D_x000D_ 0QW93NHW700019N_x000D_ 0QW93NHW700020Y_x000D_ 0QW93NHW700021P_x000D_ 0QW93NHW700023E_x000D_ 0QW93NHW700024R_x000D_ 0QW93NHW700025J_x000D_ 0QW93NHW700027L_x000D_ 0QW93NHW700029Z_x000D_ 0QW93NHW700031T_x000D_ 0QW93NHW700032K_x000D_ 0QW93NHW700033Y_x000D_ 0QW93NHW700035X_x000D_ 0QW93NHW700039W_x000D_ 0QW93NHW700041H_x000D_ 0QW93NHW700044T_x000D_ 0QW93NHW700049E_x000D_ 0QW93NHW700051D_x000D_ 0QW93NHW700055M_x000D_ 0QW93NHW700056V_x000D_ 0QW93NHW700057T_x000D_ 0QW93NHW700058K_x000D_ 0QW93NHW700062Z_x000D_ 0QW93NHW700077D_x000D_ 0QW93NHW700110Y_x000D_ 0QW93NHW700125X_x000D_ 0QW93NHW700128J_x000D_ 0QW93NHW700133V_x000D_ 0QW93NHW700134T_x000D_ 0QW93NHW700136Y_x000D_ 0QW93NHW700145M_x000D_ 0QW93NHW700164B_x000D_ 0QW93NHW700166A_x000D_ 0QW93NHW700167D_x000D_ 0QW93NHW700168N_x000D_ 0QW93NHW700169F_x000D_ 0QW93NHW700170P_x000D_ 0QW93NHW700171X_x000D_ 0QW93NHW700172E_x000D_ 0QW93NHW700174J_x000D_ 0QW93NHW700175W_x000D_ 0QW93NHW700176L_x000D_ 0QW93NHW700179A_x000D_ 0QW93NHW700180T_x000D_ 0QW93NHW700181K_x000D_ 0QW93NHW700182Y_x000D_ 0QW93NHW700183P_x000D_ 0QW93NHW700184X_x000D_ 0QW93NHW700185E_x000D_ 0QW93NHW700186R_x000D_ 0QW93NHW700190H_x000D_ 0QW93NHW700191M,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE50CU7100UXRU 50 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂԱՅԻՆ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ S/N 09AR3K4WC00092N_x000D_ 09AR3K4WC00086J_x000D_ 09AR3K4WC00096B_x000D_ 09AR3K4WC00091F_x000D_ 09AR3K4WC00083B_x000D_ 09AR3K4WC00100Z_x000D_ 09AR3K4WC00094A_x000D_ 09AR3K4WC00085W_x000D_ 09AR3K4WC00098W_x000D_ 09AR3K4WC00101B_x000D_ 09AR3K4WC00097L_x000D_ 09AR3K4WC00087R_x000D_ 09AR3K4WC00099J_x000D_ 09AR3K4WC00089X_x000D_ 09AR3K4WC00084L_x000D_ 09AR3K4WC00102L_x000D_ 09AR3K4WC00095Z_x000D_ 09AR3K4WC00090H_x000D_ 09AR3K4WC00093D_x000D_ 09AR3K4WC00103W_x000D_ 09AR3K4WC00088E,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE50LS03FAUXRU 50 ԴՅՈՒՅՄ ՔՎԱՆՏԱՅԻՆ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ՝ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ QLED_x000D_ SN 0AMU3K4Y400001R 0AMU3K4Y400002A_x000D_ 0AMU3K4Y400003V 0AMU3K4Y400004E_x000D_ 0AMU3K4Y400005Z 0AMU3K4Y400006M_x000D_ 0AMU3K4Y400007X 0AMU3K4Y400008B_x000D_ 0AMU3K4Y400009H 0AMU3K4Y400010K_x000D_ 0AMU3K4Y400011J_x000D_ 0AMU3K4Y400012D_x000D_ 0AMU3K4Y400013T_x000D_ 0AMU3K4Y400014R_x000D_ 0AMU3K4Y400015A_x000D_ 0AMU3K4Y400016V_x000D_ 0AMU3K4Y400017E_x000D_ 0AMU3K4Y400018Z,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE50Q60CAUXRU 50 ԴՅՈՒՅՄ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ ՍԵՐԻԱԼ ՀԱՄԱՐՆԵՐ 0PH93NDW900017K_x000D_ 0PH93NDW900034P_x000D_ 0PH93NDW900035J_x000D_ 0PH93NDW900036Z_x000D_ 0PH93NDW900037F_x000D_ 0PH93NDW900038T_x000D_ 0PH93NDW900039X_x000D_ 0PH93NDW900090B_x000D_ 0PH93NDW900091N_x000D_ 0PH93NDW900092V_x000D_ 0PH93NDW900093P_x000D_ 0PH93NDW900094J_x000D_ 0PH93NDW900095Z_x000D_ 0PH93NDW900096F,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE65CU7100UXRU 65 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂԱՅԻՆ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ ՍԵՐԻԱԼ ՀԱՄԱՐՆԵՐ 09AX3K6WA00565B_x000D_ 09AX3K6WA00246P_x000D_ 09AX3K6WA00573Z_x000D_ 09AX3K6WA00227D_x000D_ 09AX3K6WA00528J_x000D_ 09AX3K6WA00525T_x000D_ 09AX3K6WA00211R_x000D_ 09AX3K6WA00215L_x000D_ 09AX3K6WA00537X_x000D_ 09AX3K6WA00526F_x000D_ 09AX3K6WA00534H_x000D_ 09AX3K6WA00576V_x000D_ 09AX3K6WA00575P_x000D_ 09AX3K6WA00571T_x000D_ 09AX3K6WA00483Z_x000D_ 09AX3K6WA00533K_x000D_ 09AX3K6WA00523W_x000D_ 09AX3K6WA00222N_x000D_ 09AX3K6WA00245J_x000D_ 09AX3K6WA00524X_x000D_ 09AX3K6WA00236B_x000D_ 09AX3K6WA00226M_x000D_ 09AX3K6WA00252A_x000D_ 09AX3K6WA00251H_x000D_ 09AX3K6WA00248N_x000D_ 09AX3K6WA00244Z_x000D_ 09AX3K6WA00242T_x000D_ 09AX3K6WA00239M_x000D_ 09AX3K6WA00238Y_x000D_ 09AX3K6WA00234V_x000D_ 09AX3K6WA00232J_x000D_ 09AX3K6WA00231Z_x000D_ 09AX3K6WA00228L_x000D_ 09AX3K6WA00221V_x000D_ 09AX3K6WA00230F_x000D_ 09AX3K6WA00233P_x000D_ 09AX3K6WA00214D_x000D_ 09AX3K6WA00536W_x000D_ 09AX3K6WA00218H_x000D_ 09AX3K6WA00538T_x000D_ 09AX3K6WA00240W_x000D_ 09AX3K6WA00243F_x000D_ 09AX3K6WA00539F_x000D_ 09AX3K6WA00542M_x000D_ 09AX3K6WA00530D_x000D_ 09AX3K6WA00212Y_x000D_ 09AX3K6WA00520K_x000D_ 09AX3K6WA00516P_x000D_ 09AX3K6WA00568M_x000D_ 09AX3K6WA00224R_x000D_ 09AX3K6WA00535A_x000D_ 09AX3K6WA00527Z_x000D_ 09AX3K6WA00531L_x000D_ 09AX3K6WA00540R_x000D_ 09AX3K6WA00223B_x000D_ 09AX3K6WA00225Y_x000D_ 09AX3K6WA00569D_x000D_ 09AX3K6WA00235N_x000D_ 09AX3K6WA00518N_x000D_ 09AX3K6WA00545E_x000D_ 09AX3K6WA00522A_x000D_ 09AX3K6WA00249B_x000D_ 09AX3K6WA00572F_x000D_ 09AX3K6WA00229E,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE65DU7100UXRU 65 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ 09PG3K6Y100091X 09PG3K6Y100093J 09PG3K6Y100094V 09PG3K6Y100095B 09PG3K6Y100096Y 09PG3K6Y100097D 09PG3K6Y100098E 09PG3K6Y100099H 09PG3K6Y100100B 09PG3K6Y100101Y_x000D_ 09PG3K6Y100102D_x000D_ 09PG3K6Y100104H_x000D_ 09PG3K6Y100369H_x000D_ 09PG3K6Y100379Y_x000D_ 09PG3K6Y100380P_x000D_ 09PG3K6Y100381N_x000D_ 09PG3K6Y100382R_x000D_ 09PG3K6Y100383M_x000D_ 09PG3K6Y100384L_x000D_ 09PG3K6Y100385K_x000D_ 09PG3K6Y100386A_x000D_ 09PG3K6Y100387X_x000D_ 09PG3K6Y100388F_x000D_ 09PG3K6Y100391T_x000D_ 09PG3K6Y100392Z_x000D_ 09PG3K6Y100393P_x000D_ 09PG3K6Y100394N_x000D_ 09PG3K6Y100395R_x000D_ 09PG3K6Y100396M_x000D_ 09PG3K6Y100397L_x000D_ 09PG3K6Y100398K_x000D_ 09PG3K6Y100399A_x000D_ 09PG3K6Y100400R_x000D_ 09PG3K6Y100401M_x000D_ 09PG3K6Y100402L_x000D_ 09PG3K6Y100403K_x000D_ 09PG3K6Y100404A_x000D_ 09PG3K6Y100405X_x000D_ 09PG3K6Y100406F_x000D_ 09PG3K6Y100407J_x000D_ 09PG3K6Y100408V_x000D_ 09PG3K6Y100409B_x000D_ 09PG3K6Y100410Z_x000D_ 09PG3K6Y100411P_x000D_ 09PG3K6Y100412N_x000D_ 09PG3K6Y100413R_x000D_ 09PG3K6Y100414M_x000D_ 09PG3K6Y100426R,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE65U8000FUXRU 65 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ SN 0AVN3K1Y500149V_x000D_ 0AVN3K1Y500150X 0AVN3K1Y500151Y_x000D_ 0AVN3K1Y500152T 0AVN3K1Y500153M_x000D_ 0AVN3K1Y500154F 0AVN3K1Y500155D_x000D_ 0AVN3K1Y500156Z 0AVN3K1Y500157L_x000D_ 0AVN3K1Y500158J 0AVN3K1Y500159E_x000D_ 0AVN3K1Y500160B 0AVN3K1Y500162R_x000D_ 0AVN3K1Y500164Y_x000D_ 0AVN3K1Y500165T_x000D_ 0AVN3K1Y500166M_x000D_ 0AVN3K1Y500236E_x000D_ 0AVN3K1Y500237P_x000D_ 0AVN3K1Y500238K_x000D_ 0AVN3K1Y500239V_x000D_ 0AVN3K1Y500240X_x000D_ 0AVN3K1Y500242T_x000D_ 0AVN3K1Y500286H_x000D_ 0AVN3K1Y500314P_x000D_ 0AVN3K6Y500266H_x000D_ 0AVN3K6Y500267N_x000D_ 0AVN3K6Y500268A_x000D_ 0AVN3K6Y500269B_x000D_ 0AVN3K6Y500270F_x000D_ 0AVN3K6Y500271D_x000D_ 0AVN3K6Y500272Z_x000D_ 0AVN3K6Y500273L_x000D_ 0AVN3K6Y500275E_x000D_ 0AVN3K6Y500276P_x000D_ 0AVN3K6Y500277K_x000D_ 0AVN3K6Y500278V_x000D_ 0AVN3K6Y500279H_x000D_ 0AVN3K6Y500280Y_x000D_ 0AVN3K6Y500282M_x000D_ 0AVN3K6Y500283F,8528,Samsung,Electronics
ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG UE55DU7100UXRU 55 ԴՅՈՒՅՄ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂԱՅԻՆ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ S/N 09PB3K5X401480J_x000D_ 09PB3K5X401481D_x000D_ 09PB3K5X401482T_x000D_ 09PB3K5X401483R_x000D_ 09PB3K5X401484A_x000D_ 09PB3K5X401485V_x000D_ 09PB3K5X401486E_x000D_ 09PB3K5X401487Z_x000D_ 09PB3K5X401488M_x000D_ 09PB3K5X401489X_x000D_ 09PB3K5X401490W_x000D_ 09PB3K5X401491N_x000D_ 09PB3K5X401492K_x000D_ 09PB3K5X401493J_x000D_ 09PB3K5X401494D_x000D_ 09PB3K5X401495T_x000D_ 09PB3K5X401496R_x000D_ 09PB3K5X401497A_x000D_ 09PB3K5X401498V_x000D_ 09PB3K5X401499E_x000D_ 09PB3K5X401500T_x000D_ 09PB3K5X401501R_x000D_ 09PB3K5X401502A_x000D_ 09PB3K5X401503V_x000D_ 09PB3K5X401504E_x000D_ 09PB3K5X401505Z_x000D_ 09PB3K5X401506M_x000D_ 09PB3K5X401507X_x000D_ 09PB3K5X401508B_x000D_ 09PB3K5X401509H_x000D_ 09PB3K5X401510K_x000D_ 09PB3K5X401511J_x000D_ 09PB3K5X401512D_x000D_ 09PB3K5X401513T_x000D_ 09PB3K5X401514R_x000D_ 09PB3K5X401515A_x000D_ 09PB3K5X401519M_x000D_ 09PB3K5X401521W_x000D_ 09PB3K5X401522N_x000D_ 09PB3K5X401523K_x000D_ 09PB3K5X401524J_x000D_ 09PB3K5X401525D,8528,Samsung,Electronics
